   1.1452148e+00   2.4767427e+00   2.5132327e+00   2.3932516e+00   2.0762350e+00   1.6406388e+00   1.3220456e+00   1.7709263e+00   1.7141962e+00  -5.7574980e+01  -3.7131638e+02  -4.9647795e+02  -2.3276195e+02  -7.1131864e+01  -2.0678711e+01  -6.3523917e+00  -1.8769008e+00  -2.1608040e-01   5.6314428e-01   1.0459620e+00   1.4321345e+00   1.8011266e+00   2.1924988e+00   2.6330334e+00   3.1472910e+00   3.7628520e+00   4.5141155e+00   5.4462817e+00   6.6205251e+00   8.1213621e+00   1.0067581e+01   1.2628821e+01   1.6051138e+01   2.0696960e+01   2.7108340e+01   3.6108306e+01   4.8965461e+01   6.7666324e+01   9.5381263e+01   1.3731787e+02   2.0251011e+02   3.0852994e+02   4.9841143e+02   9.3064198e+02   2.7768624e+03   2.9432020e+04   1.4612947e+05   1.1921508e+05   1.3561605e+03   1.1883548e+05   1.0439897e+05  -1.6623565e+03   5.4847540e+04   9.4081872e+04   2.0644645e+04   2.0596276e+03   7.3579949e+02   3.9984608e+02   2.4789145e+02   1.6235780e+02   1.0976955e+02   7.6047196e+01   5.3850388e+01   3.8932455e+01   2.8712488e+01   2.1579810e+01   1.6510705e+01   1.2844132e+01   1.0146591e+01   8.1293101e+00   6.5968593e+00   5.4148511e+00   4.4893817e+00   3.7537495e+00   3.1597280e+00   2.6716896e+00   2.2624679e+00   1.9101247e+00   1.5947549e+00   1.2938560e+00   9.7268737e-01   5.5915859e-01  -1.3081884e-01  -1.6392186e+00  -5.7557251e+00  -1.8976439e+01  -6.5485595e+01  -2.1426923e+02  -4.5675304e+02  -3.4052526e+02  -5.2931939e+01   1.1353322e+00   1.4958974e+00   1.2191133e+00   1.5334791e+00   1.9165250e+00   2.1917643e+00   2.3195495e+00   2.3581203e+00   3.7063338e+00
  -1.2912068e+00   1.1715831e-01   2.5034923e-01   3.2303014e-01   3.5248030e-01   7.7828944e-01   3.8838677e+00   2.0547772e+01   8.4238116e+01   1.4585850e+02  -5.6736637e+01  -1.5764689e+02  -7.0183632e+01  -2.1298693e+01  -6.4868912e+00  -2.1888154e+00  -8.2409069e-01  -3.4620959e-01  -1.6962925e-01  -1.0811063e-01  -9.5906790e-02  -1.0776750e-01  -1.3354036e-01  -1.6931166e-01  -2.1406971e-01  -2.6839324e-01  -3.3395899e-01  -4.1342734e-01  -5.1054363e-01  -6.3040944e-01  -7.7993984e-01  -9.6857490e-01  -1.2093821e+00  -1.5208031e+00  -1.9295155e+00  -2.4752983e+00  -3.2196176e+00  -4.2612609e+00  -5.7654221e+00  -8.0179863e+00  -1.1523590e+01  -1.7161580e+01  -2.6319951e+01  -4.0319075e+01  -5.4824675e+01  -1.5998990e+01   1.4773084e+03  -5.6188355e+03  -7.1552545e+03   4.7118135e+04   4.0125566e+04  -6.6942752e+03  -1.1210423e+04   6.9995378e+02  -2.2737306e+01  -4.6898516e+01  -3.3662690e+01  -2.1558183e+01  -1.3815372e+01  -9.1412024e+00  -6.2825588e+00  -4.4697864e+00  -3.2722106e+00  -2.4507934e+00  -1.8693835e+00  -1.4472328e+00  -1.1342921e+00  -8.9823369e-01  -7.1742803e-01  -5.7698591e-01  -4.6642827e-01  -3.7825576e-01  -3.0704076e-01  -2.4883998e-01  -2.0081913e-01  -1.6103641e-01  -1.2837573e-01  -1.0267534e-01  -8.5204192e-02  -7.9895782e-02  -9.6453004e-02  -1.5854556e-01  -3.2722134e-01  -7.7440997e-01  -2.0383802e+00  -5.9941111e+00  -1.9571739e+01  -6.4325447e+01  -1.4454837e+02  -5.1765183e+01   1.3357251e+02   7.6513893e+01   1.8614413e+01   3.5283760e+00   6.7900805e-01   2.4882515e-01   1.8841961e-01   1.1618472e-01   3.1620879e-02   1.3885722e+00
  -1.3213647e+00   1.9676046e-01   3.1059310e-01   3.5382658e-01   4.2883458e-01   1.4339372e+00   8.0290750e+00   4.0724265e+01   1.3101755e+02   8.7793627e+01  -1.5865131e+02  -1.3031517e+02  -4.4879773e+01  -1.3418518e+01  -4.3914894e+00  -1.6588530e+00  -7.2586360e-01  -3.6742348e-01  -2.1636484e-01  -1.4932888e-01  -1.2019074e-01  -1.1006752e-01  -1.1069935e-01  -1.1839403e-01  -1.3165489e-01  -1.5022284e-01  -1.7473034e-01  -2.0667853e-01  -2.4865520e-01  -3.0481879e-01  -3.8176190e-01  -4.8997629e-01  -6.4630227e-01  -8.7798719e-01  -1.2293089e+00  -1.7720481e+00  -2.6209706e+00  -3.9533416e+00  -6.0226472e+00  -9.1284182e+00  -1.3425955e+01  -1.8274210e+01  -2.0476060e+01  -1.0459417e+01   3.3688729e+01   1.5088256e+02   4.3600277e+02   3.1492000e+04   5.8748037e+03  -5.5312815e+02   1.3365310e+02  -2.5183453e+03   2.7151056e+04   3.8771587e+02   1.3997345e+02   2.2485168e+01  -2.1284899e+01  -2.9311768e+01  -2.4701699e+01  -1.7765522e+01  -1.1916541e+01  -7.7519453e+00  -4.9957022e+00  -3.2316443e+00  -2.1172722e+00  -1.4140954e+00  -9.6746351e-01  -6.8038507e-01  -4.9291420e-01  -3.6815778e-01  -2.8336958e-01  -2.2445524e-01  -1.8263279e-01  -1.5241975e-01  -1.3043268e-01  -1.1469427e-01  -1.0428259e-01  -9.9262480e-02  -1.0095334e-01  -1.1278703e-01  -1.4248944e-01  -2.0767194e-01  -3.5115900e-01  -6.8698358e-01  -1.5532528e+00  -4.0744347e+00  -1.2366614e+01  -4.1210258e+01  -1.1969004e+02  -1.4608155e+02   8.0766768e+01   1.1983161e+02   3.7077711e+01   7.3200227e+00   1.2824973e+00   3.1541646e-01   2.0764119e-01   1.6145594e-01   1.0040745e-01   1.5868050e+00
  -1.3762297e+00   2.7852984e-01   3.6721210e-01   3.8534565e-01   6.0660330e-01   2.8778672e+00   1.6713852e+01   7.6905458e+01   1.6291602e+02  -4.1190287e+01  -1.9515822e+02  -9.1844411e+01  -2.7757359e+01  -8.4724016e+00  -2.9713831e+00  -1.2236142e+00  -5.8829329e-01  -3.2704950e-01  -2.0843311e-01  -1.5097013e-01  -1.2290931e-01  -1.1089756e-01  -1.0918663e-01  -1.1562649e-01  -1.3015918e-01  -1.5437667e-01  -1.9166178e-01  -2.4780273e-01  -3.3216416e-01  -4.5964822e-01  -6.5384089e-01  -9.5191446e-01  -1.4119645e+00  -2.1232017e+00  -3.2179415e+00  -4.8794939e+00  -7.3271228e+00  -1.0729829e+01  -1.4946944e+01  -1.8935503e+01  -1.9736830e+01  -1.1534933e+01   1.3255396e+01   5.7894387e+01   1.1212887e+02   1.5861912e+02   3.7456306e+02   2.2869447e+04  -5.9372844e+03   1.9565690e+02  -1.2327670e+03  -1.1474470e+04   1.7771578e+04   3.1138202e+02   1.6215907e+02   1.1638306e+02   5.6350232e+01   6.1826511e+00  -2.1140580e+01  -2.9060226e+01  -2.6509114e+01  -2.0467853e+01  -1.4489046e+01  -9.7792175e+00  -6.4368695e+00  -4.1908979e+00  -2.7246106e+00  -1.7806865e+00  -1.1760538e+00  -7.8849734e-01  -5.3906202e-01  -3.7758016e-01  -2.7241724e-01  -2.0368953e-01  -1.5894030e-01  -1.3045079e-01  -1.1361929e-01  -1.0606386e-01  -1.0729241e-01  -1.1899319e-01  -1.4636142e-01  -2.0177206e-01  -3.1473999e-01  -5.6080497e-01  -1.1537604e+00  -2.7732350e+00  -7.8431798e+00  -2.5561320e+01  -8.4472231e+01  -1.8005521e+02  -3.8332885e+01   1.4988546e+02   7.0413108e+01   1.5297828e+01   2.6167733e+00   4.7680696e-01   2.2588587e-01   2.0067931e-01   1.6936499e-01   1.8182060e+00
  -1.4561169e+00   3.6553814e-01   4.2280538e-01   4.3423848e-01   1.0246461e+00   6.0422742e+00   3.4607021e+01   1.3221712e+02   1.2865501e+02  -1.8125058e+02  -1.7220661e+02  -5.8804205e+01  -1.6931387e+01  -5.4048698e+00  -2.0388085e+00  -9.1119534e-01  -4.7690872e-01  -2.8849347e-01  -1.9941931e-01  -1.5604100e-01  -1.3701383e-01  -1.3368893e-01  -1.4323402e-01  -1.6619584e-01  -2.0587413e-01  -2.6866525e-01  -3.6518759e-01  -5.1230697e-01  -7.3637659e-01  -1.0781359e+00  -1.5996728e+00  -2.3932782e+00  -3.5899762e+00  -5.3599809e+00  -7.8846460e+00  -1.1255542e+01  -1.5225200e+01  -1.8736456e+01  -1.9320667e+01  -1.2970321e+01   4.2035366e+00   3.1728335e+01   6.0821152e+01   7.7723160e+01   7.7039127e+01   8.4640631e+01   8.2899350e+02   2.2481139e+04  -8.0903869e+03   1.9295777e+01  -7.3693766e+02  -9.5847228e+03   1.7431537e+04   6.7188395e+02   8.2303596e+01   8.2739357e+01   8.5500732e+01   6.6247934e+01   3.1841758e+01  -9.5914255e-01  -2.1142092e+01  -2.7924026e+01  -2.6127730e+01  -2.0836528e+01  -1.5192195e+01  -1.0510963e+01  -7.0583100e+00  -4.6680724e+00  -3.0705661e+00  -2.0227491e+00  -1.3414697e+00  -8.9968302e-01  -6.1299611e-01  -4.2663743e-01  -3.0550572e-01  -2.2729243e-01  -1.7798211e-01  -1.4903810e-01  -1.3578084e-01  -1.3671634e-01  -1.5390528e-01  -1.9510176e-01  -2.8006249e-01  -4.5865029e-01  -8.6672678e-01  -1.9176178e+00  -5.0337964e+00  -1.5656214e+01  -5.4194685e+01  -1.5900096e+02  -1.6831500e+02   1.1873042e+02   1.2175996e+02   3.1810537e+01   5.5511227e+00   8.6503176e-01   2.5977276e-01   2.3643130e-01   2.4134676e-01   2.0907141e+00
  -1.5634715e+00   4.6039699e-01   4.8092413e-01   5.3706297e-01   1.9916222e+00   1.2979512e+01   6.9940254e+01   1.9036125e+02  -1.0201262e+01  -2.5447773e+02  -1.2412849e+02  -3.5660114e+01  -1.0330467e+01  -3.5122012e+00  -1.4362923e+00  -7.0086756e-01  -4.0235714e-01  -2.6828242e-01  -2.0573950e-01  -1.7993157e-01  -1.7754376e-01  -1.9464160e-01  -2.3259843e-01  -2.9711196e-01  -3.9878763e-01  -5.5492243e-01  -7.9258836e-01  -1.1533055e+00  -1.6995063e+00  -2.5222815e+00  -3.7476701e+00  -5.5332335e+00  -8.0351323e+00  -1.1306999e+01  -1.5074889e+01  -1.8360510e+01  -1.9096163e+01  -1.4263928e+01  -1.3954841e+00   1.8531943e+01   3.9206547e+01   5.1726692e+01   5.1382756e+01   4.2155754e+01   3.6476320e+01   8.7033355e+01   2.5893499e+03   1.4367926e+04  -5.2018876e+03  -3.6030505e+01  -2.9036486e+02  -5.0087175e+03   1.1572457e+04   2.1739868e+03   7.7056990e+01   3.7473116e+01   4.6669525e+01   5.8640245e+01   5.9606560e+01   4.4564260e+01   1.9079698e+01  -5.6905940e+00  -2.1539925e+01  -2.7052303e+01  -2.5393049e+01  -2.0532790e+01  -1.5201015e+01  -1.0666215e+01  -7.2510650e+00  -4.8463135e+00  -3.2167419e+00  -2.1357409e+00  -1.4263732e+00  -9.6301340e-01  -6.6081618e-01  -4.6405759e-01  -3.3676543e-01  -2.5608212e-01  -2.0791155e-01  -1.8432446e-01  -1.8243858e-01  -2.0498435e-01  -2.6388641e-01  -3.9138157e-01  -6.7387129e-01  -1.3640460e+00  -3.2966809e+00  -9.6054606e+00  -3.2967518e+01  -1.1470363e+02  -2.3637396e+02  -1.0231243e+01   1.7625094e+02   6.4587769e+01   1.2004399e+01   1.7735199e+00   3.4571786e-01   2.7244081e-01   3.1874795e-01   2.4137656e+00
  -1.7033358e+00   5.6532183e-01   5.4841174e-01   7.7706970e-01   4.2106209e+00   2.8181292e+01   1.3305402e+02   1.9194925e+02  -2.0889308e+02  -2.3933143e+02  -7.8741344e+01  -2.1082792e+01  -6.3804324e+00  -2.3488912e+00  -1.0543639e+00  -5.6946117e-01  -3.6488712e-01  -2.7426428e-01  -2.3930167e-01  -2.3890093e-01  -2.6725251e-01  -3.2683089e-01  -4.2673470e-01  -5.8354069e-01  -8.2392222e-01  -1.1889688e+00  -1.7401904e+00  -2.5664797e+00  -3.7890638e+00  -5.5561560e+00  -8.0085800e+00  -1.1182229e+01  -1.4804275e+01  -1.7978343e+01  -1.8914693e+01  -1.5160125e+01  -4.8987113e+00   1.0902122e+01   2.7428285e+01   3.8245745e+01   3.9759971e+01   3.3609753e+01   2.4940482e+01   1.9699176e+01   2.9211634e+01   2.0925142e+02   5.4686066e+03   2.3371019e+03  -2.3021787e+03  -1.1533336e+01  -9.1179355e+01  -2.2093561e+03   1.3978829e+03   4.6572696e+03   1.7784619e+02   2.7788033e+01   2.0844061e+01   2.8150131e+01   3.9237401e+01   4.7268368e+01   4.5757198e+01   3.2333734e+01   1.1342881e+01  -8.9058999e+00  -2.1964708e+01  -2.6429343e+01  -2.4693034e+01  -2.0066483e+01  -1.4966497e+01  -1.0580967e+01  -7.2429347e+00  -4.8709621e+00  -3.2515212e+00  -2.1708170e+00  -1.4584840e+00  -9.9196193e-01  -6.8775449e-01  -4.9078085e-01  -3.6557277e-01  -2.9003536e-01  -2.5156438e-01  -2.4534366e-01  -2.7533844e-01  -3.6048947e-01  -5.5487755e-01  -1.0133010e+00  -2.2266112e+00  -5.9757065e+00  -1.9577250e+01  -7.2875912e+01  -2.2225933e+02  -1.9564434e+02   1.7835551e+02   1.2348840e+02   2.6190401e+01   3.8707384e+00   5.6647396e-01   3.1621414e-01   4.0364861e-01   2.7988129e+00
  -1.8844064e+00   6.8206434e-01   6.4078715e-01   1.3481258e+00   9.3221382e+00   6.1049701e+01   2.2218913e+02   5.1282844e+01  -3.4764508e+02  -1.7528496e+02  -4.6331501e+01  -1.2415546e+01  -4.0407586e+00  -1.6405207e+00  -8.2283035e-01  -5.0208670e-01  -3.6768756e-01  -3.1878042e-01  -3.2092037e-01  -3.6506246e-01  -4.5515432e-01  -6.0518754e-01  -8.4029413e-01  -1.2003248e+00  -1.7453314e+00  -2.5619597e+00  -3.7676509e+00  -5.5044748e+00  -7.9048149e+00  -1.0997991e+01  -1.4522477e+01  -1.7650569e+01  -1.8781116e+01  -1.5796880e+01  -7.2103566e+00   6.1148346e+00   2.0264187e+01   3.0125720e+01   3.2735674e+01   2.8949443e+01   2.2100684e+01   1.5605489e+01   1.1924847e+01   1.4407251e+01   4.7598232e+01   6.5272499e+02   6.6412849e+03  -2.7181339e+03  -7.8681003e+02  -1.4606027e+00  -2.6070165e+01  -8.2729599e+02  -2.7608376e+03   5.7997739e+03   5.5811990e+02   4.2867104e+01   1.4284646e+01   1.2845618e+01   1.7821147e+01   2.6144393e+01   3.5018046e+01   4.0163600e+01   3.7157810e+01   2.4622514e+01   6.2446714e+00  -1.1205770e+01  -2.2373124e+01  -2.6002896e+01  -2.4105588e+01  -1.9590586e+01  -1.4649348e+01  -1.0389809e+01  -7.1344812e+00  -4.8124925e+00  -3.2224688e+00  -2.1594107e+00  -1.4584554e+00  -1.0003584e+00  -7.0373893e-01  -5.1515560e-01  -4.0091326e-01  -3.4159613e-01  -3.2966439e-01  -3.7134861e-01  -4.9769873e-01  -8.0240245e-01  -1.5744269e+00  -3.8201458e+00  -1.1598601e+01  -4.2994226e+01  -1.6274482e+02  -3.2514115e+02   4.6944911e+01   2.0727156e+02   5.6970699e+01   8.7168258e+00   1.1142747e+00   3.8502541e-01   4.9792653e-01   3.2598796e+00
  -2.1210274e+00   8.1180049e-01   7.9538444e-01   2.7132699e+00   2.1229742e+01   1.2865945e+02   2.8241666e+02  -2.3343843e+02  -3.5214542e+02  -1.0896374e+02  -2.6285099e+01  -7.4216823e+00  -2.6684683e+00  -1.2220696e+00  -7.0141282e-01  -4.9618323e-01  -4.2506334e-01  -4.2999801e-01  -4.9625024e-01  -6.2970347e-01  -8.5141156e-01  -1.1987153e+00  -1.7296374e+00  -2.5286649e+00  -3.7105243e+00  -5.4138480e+00  -7.7676410e+00  -1.0801725e+01  -1.4270309e+01  -1.7401141e+01  -1.8721614e+01  -1.6318694e+01  -8.8737644e+00   2.8648605e+00   1.5551433e+01   2.4836265e+01   2.8101894e+01   2.5810452e+01   2.0467333e+01   1.4698098e+01   1.0171972e+01   7.7151561e+00   8.3902459e+00   1.8596528e+01   1.1497700e+02   1.6511043e+03   3.9795098e+03  -2.3591228e+03  -2.4418124e+02   1.4977105e-01  -7.5955232e+00  -2.7741401e+02  -2.2653343e+03   3.5566469e+03   1.4497142e+03   1.0100588e+02   1.7527370e+01   8.5287925e+00   8.4053332e+00   1.1693146e+01   1.7509877e+01   2.4985690e+01   3.2073978e+01   3.5358549e+01   3.1405235e+01   1.9375788e+01   2.6193328e+00  -1.2986497e+01  -2.2799698e+01  -2.5742453e+01  -2.3639017e+01  -1.9151491e+01  -1.4309422e+01  -1.0148714e+01  -6.9709585e+00  -4.7048741e+00  -3.1542473e+00  -2.1194294e+00  -1.4398219e+00  -9.9946180e-01  -7.1976387e-01  -5.5028691e-01  -4.6166518e-01  -4.4253417e-01  -5.0332048e-01  -6.9660348e-01  -1.1909262e+00  -2.5536500e+00  -6.9904113e+00  -2.4491532e+01  -1.0119792e+02  -3.2886399e+02  -2.2044442e+02   2.6460601e+02   1.2055416e+02   2.0025924e+01   2.4469666e+00   5.2038521e-01   6.0355861e-01   3.8141959e+00
  -2.4368111e+00   9.5529175e-01   1.1046170e+00   6.0137512e+00   4.9254496e+01   2.4997568e+02   1.7091730e+02  -4.9658611e+02  -2.6165715e+02  -6.1357262e+01  -1.4825093e+01  -4.5996154e+00  -1.8817370e+00  -9.9988767e-01  -6.7596251e-01  -5.6845176e-01  -5.7594590e-01  -6.7342762e-01  -8.6918515e-01  -1.1943857e+00  -1.7034711e+00  -2.4784265e+00  -3.6320384e+00  -5.3017041e+00  -7.6170184e+00  -1.0613444e+01  -1.4063452e+01  -1.7239697e+01  -1.8756861e+01  -1.6823596e+01  -1.0200333e+01   4.7494433e-01   1.2232863e+01   2.1184559e+01   2.4900479e+01   2.3597672e+01   1.9308846e+01   1.4263174e+01   9.9061408e+00   6.8355546e+00   5.2073417e+00   5.3354437e+00   9.3852280e+00   3.4883576e+01   3.0591856e+02   2.6229196e+03   3.3057951e+02  -1.1056496e+03  -7.7072562e+01  -3.6291707e-01  -2.8018389e+00  -9.1607209e+01  -1.0804562e+03   2.7461600e+02   2.3672936e+03   2.6976331e+02   3.1770417e+01   9.1137146e+00   5.5114965e+00   5.7141722e+00   7.8834310e+00   1.1836801e+01   1.7483895e+01   2.4138256e+01   2.9962160e+01   3.1979878e+01   2.7339822e+01   1.5563468e+01  -1.5987536e-01  -1.4492985e+01  -2.3283787e+01  -2.5631864e+01  -2.3286950e+01  -1.8761848e+01  -1.3969434e+01  -9.8817906e+00  -6.7735390e+00  -4.5652978e+00  -3.0606749e+00  -2.0625944e+00  -1.4137836e+00  -1.0019106e+00  -7.5277853e-01  -6.2258259e-01  -5.9468941e-01  -6.8745069e-01  -9.9311783e-01  -1.8290184e+00  -4.3813696e+00  -1.3898657e+01  -5.7058367e+01  -2.4385535e+02  -4.6738255e+02   1.6014385e+02   2.3525215e+02   4.6674195e+01   5.6893485e+00   8.2429708e-01   7.2374008e-01   4.4830095e+00
